X,Y,Z,Speed,RotW,RotX,RotY,RotZ,HarsherRotW,HarsherRotX,HarsherRotY,HarsherRotZ,TireRot
-45.100000279753296,133.29999977803112,0.0,7.0446717867241535,0.2877257764339447,0.0,0.0,-0.9577128291130066,0.28680339455604553,0.0,0.0,-0.9579894542694092,-0.35579150438000773
-46.296990175339644,135.12041216943373,0.0,7.0446717867241535,0.28774017095565796,0.0,0.0,-0.957708477973938,0.2868119478225708,0.0,0.0,-0.9579868912696838,-0.0
-47.49840693200529,136.94612043717177,0.0,7.069468782637172,0.28776711225509644,0.0,0.0,-0.9577003121376038,0.2868284285068512,0.0,0.0,-0.9579819440841675,-0.3570438779109682
-48.704270206472444,138.7771804426501,0.0,7.094395525536631,0.28780487179756165,0.0,0.0,-0.9576889276504517,0.28685227036476135,0.0,0.0,-0.9579747915267944,-0.0012589264090636654
-49.91459769952233,140.61364579489322,0.0,7.1194409522053075,0.28785187005996704,0.0,0.0,-0.9576747417449951,0.2868829369544983,0.0,0.0,-0.9579655528068542,-0.35830879844979024
-51.12940515284183,142.45556787037344,0.0,7.1445939994259895,0.287906676530838,0.0,0.0,-0.9576582312583923,0.2869197428226471,0.0,0.0,-0.9579545259475708,-0.0025292823293001088
-52.34870634594434,144.30299583225772,0.0,7.1698436039814615,0.28796806931495667,0.0,0.0,-0.957639753818512,0.2869620621204376,0.0,0.0,-0.9579417705535889,-0.35958403100309694
-53.572513093167586,146.15597664905457,0.0,7.195178702654502,0.2880348563194275,0.0,0.0,-0.9576196670532227,0.2870095372200012,0.0,0.0,-0.9579275250434875,-0.0038088327673324596
-54.80083524075027,148.01455511264237,0.0,7.220588232227899,0.2881060540676117,0.0,0.0,-0.9575982093811035,0.2870618402957916,0.0,0.0,-0.9579118490219116,-0.36086734057751096
-56.033680663990694,149.87877385566154,0.0,7.246061129484434,0.2881806790828705,0.0,0.0,-0.9575756788253784,0.28711819648742676,0.0,0.0,-0.9578949213027954,-0.005095342729783681
-57.2710552644895,151.74867336825076,0.0,7.271586331206895,0.288257896900177,0.0,0.0,-0.957552433013916,0.28717827796936035,0.0,0.0,-0.9578768610954285,-0.3621564921796554
-58.512962967478984,153.6242920141078,0.0,7.297152774178062,0.28833693265914917,0.0,0.0,-0.9575285911560059,0.28724178671836853,0.0,0.0,-0.9578577280044556,-0.006386577223276957
-59.759405719242636,155.50566604585498,0.0,7.322749395180719,0.2884170711040497,0.0,0.0,-0.9575044512748718,0.28730812668800354,0.0,0.0,-0.9578378200531006,-0.36344925081615326
-61.01038348462613,157.3928296196908,0.0,7.348365130997652,0.288497656583786,0.0,0.0,-0.9574801921844482,0.2873769998550415,0.0,0.0,-0.9578170776367188,-0.007680301254435196
-62.26589424464381,159.28581480930384,0.0,7.373988918411641,0.2885780930519104,0.0,0.0,-0.9574558734893799,0.287447988986969,0.0,0.0,-0.9577957391738892,-0.36474338149362745
-63.525933994182886,161.1846516190328,0.0,7.3996096942054725,0.28865790367126465,0.0,0.0,-0.9574317932128906,0.2875208258628845,0.0,0.0,-0.9577738642692566,-0.008974279829881249
-64.79049673980822,163.08936799624792,0.0,7.4252163951619305,0.28873661160469055,0.0,0.0,-0.95740807056427,0.28759512305259705,0.0,0.0,-0.9577515125274658,-0.3660366492187011
-66.05957449767068,164.99998984293495,0.0,7.450797958063796,0.2888137102127075,0.0,0.0,-0.9573847651481628,0.28767046332359314,0.0,0.0,-0.9577288627624512,-0.010266277956238079
-67.33315729152206,166.91654102645916,0.0,7.476343319693858,0.2888888716697693,0.0,0.0,-0.9573621153831482,0.2877466082572937,0.0,0.0,-0.9577059745788574,-0.36732681899799713
-68.61123315083908,168.83904338948884,0.0,7.5018414168348935,0.2889616787433624,0.0,0.0,-0.9573401808738708,0.287823349237442,0.0,0.0,-0.9576829075813293,-0.01155406064012876
-69.89378810906015,170.7675167590562,0.0,7.527281186269695,0.2890318036079407,0.0,0.0,-0.9573189616203308,0.28790023922920227,0.0,0.0,-0.9576597213745117,-0.36861165583813865
-71.18080620193709,172.70197895473413,0.0,7.552651564781037,0.28909891843795776,0.0,0.0,-0.9572986960411072,0.2879769802093506,0.0,0.0,-0.9576366543769836,-0.012835392888176311
-72.47226946600536,174.64244579590692,0.0,7.5779414891517085,0.2891627848148346,0.0,0.0,-0.9572794437408447,0.28805336356163025,0.0,0.0,-0.9576136469841003,-0.36988892474574836
-73.76815793717554,176.58893110811363,0.0,7.603139896164494,0.2892230749130249,0.0,0.0,-0.9572612047195435,0.28812921047210693,0.0,0.0,-0.9575907588005066,-0.014108039707003861
-75.06844964944905,178.54144672844143,0.0,7.628235722602172,0.28927960991859436,0.0,0.0,-0.9572441577911377,0.2882041335105896,0.0,0.0,-0.9575681686401367,-0.3711563907274492
