inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
-95.24715394493248,196.90647173058895,0.0,-85.08951163146067,203.29570506734908,0.0,-96.9400943383435,195.84159952024757,0.0,-83.39657124588203,204.36057729014243,0.0
-95.61094489219937,197.48482881738713,0.0,-85.45348749432505,203.87435612465862,0.0,-97.30385446706524,196.41990761310603,0.0,-83.76057792801267,204.9392773425372,0.0
-95.97467630851202,198.06305413103453,0.0,-85.81741213564541,204.45288859857754,0.0,-97.66755367996326,196.99808173457146,0.0,-84.12453477350098,205.51786100983472,0.0
-96.33835009500767,198.64114904297136,0.0,-86.18128746048068,205.03130386412363,0.0,-98.03119387752116,197.5761232554876,0.0,-84.4884436880595,206.096329667649,0.0
-96.7019681529286,199.21911492491998,0.0,-86.54511537388993,205.60960329631496,0.0,-98.39477696034517,198.1540335470277,0.0,-84.85230657738349,206.67468469154744,0.0
-97.06553238362204,199.796953148885,0.0,-86.90889778093212,206.18778827016936,0.0,-98.75830482916389,198.73181398069417,0.0,-85.21612534715047,207.25292745705008,0.0
-97.42904468854148,200.3746650871552,0.0,-87.27263658666634,206.76586016070482,0.0,-99.12177938482994,199.30946592832092,0.0,-85.57990190302048,207.83105933962975,0.0
-97.79250696924562,200.95225211230206,0.0,-87.63633369615152,207.34382034293915,0.0,-99.48520252831871,199.88699076207186,0.0,-85.94363815063585,208.409081714712,0.0
-98.15592112739971,201.52971559718188,0.0,-87.99999101444675,207.92167019189037,0.0,-99.84857616072968,200.46438985444274,0.0,-86.30733599562126,208.98699595767513,0.0
-98.51928906477372,202.10705691493266,0.0,-88.363610446611,208.49941108257644,0.0,-100.21190218328488,201.04166457825855,0.0,-86.67099734358389,209.5648034438504,0.0
-98.88261268324585,202.68427743897985,0.0,-88.7271938977033,209.07704439001517,0.0,-100.57518249733229,201.61881630667918,0.0,-87.03462410011288,210.14250554852106,0.0
-99.24589388479967,203.2613785430317,0.0,-89.09074327278269,209.65457148922462,0.0,-100.93841900434288,202.19584641319457,0.0,-87.39821817077986,210.72010364692343,0.0
-99.60913457152559,203.8383616010815,0.0,-89.45426047690816,210.23199375522267,0.0,-101.30161360591241,202.77275627162737,0.0,-87.7617814611386,211.2975991142462,0.0
-99.97233664562175,204.41522798740903,0.0,-89.81774741513871,210.80931256302716,0.0,-101.66476820376212,203.34954725613417,0.0,-88.12531587672487,211.8749933256302,0.0
-100.33550200939315,204.991979076579,0.0,-90.18120599253342,211.38652928765615,0.0,-102.02788469973811,203.92622074120425,0.0,-88.4888233230568,212.452287656169,0.0
-100.69863256525197,205.5686162434417,0.0,-90.54463811415121,211.96364530412743,0.0,-102.39096499581132,204.5027781016598,0.0,-88.85230570563442,213.02948348090837,0.0
-101.0617302157182,206.14514086313358,0.0,-90.90804568505116,212.54066198745903,0.0,-102.75401099407868,205.0792207126572,0.0,-89.21576492994,213.6065821748466,0.0
-101.42479686341952,206.72155431107723,0.0,-91.2714306102923,213.11758071266888,0.0,-103.11702459676258,205.65554994968625,0.0,-89.57920290143777,214.18358511293417,0.0
-101.78783441109277,207.29785796298341,0.0,-91.63479479493363,213.69440285477484,0.0,-103.48000770621286,206.23176718857326,0.0,-89.94262152557377,214.7604936700734,0.0
-102.15084476158069,207.874053194846,0.0,-91.99814014403412,214.2711297887949,0.0,-103.84296222490286,206.8078738054747,0.0,-90.30602270777636,215.3373092211197,0.0
