X,Y,Z
360.30218030606545,-226.48908408989803,0.0
359.85309864034525,-226.62911435422996,0.0
359.4003335023798,-226.76545236814655,0.0
358.94389308161493,-226.89806197820212,0.0
358.48378414468414,-227.02690889505848,0.0
358.0200047550575,-227.15196253042652,0.0
357.5525433041443,-227.27319578421861,0.0
357.0813783905123,-227.390584578922,0.0
356.6064787033073,-227.50410740031379,0.0
356.1278029100619,-227.61374484489082,0.0
355.6452995490783,-227.71947917433178,0.0
355.1589069265583,-227.8212938772653,0.0
354.6685530186482,-227.91917323857476,0.0
354.17415537856795,-228.01310191644112,0.0
353.6756210489942,-228.10306452729668,0.0
353.1728464798709,-228.18904523884677,0.0
352.66571745183074,-228.2710273713054,0.0
352.1541090054218,-228.3489930069886,0.0
351.6378853763519,-228.422922608415,0.0
351.1168999369789,-228.49279464507913,0.0
350.5909955049923,-228.55858518557466,0.0
350.06001511121207,-228.6202663502049,0.0
349.5238145097221,-228.6778051660111,0.0
348.98226306459503,-228.73116417205074,0.0
348.43524395334714,-228.78030211490716,0.0
347.88265436624704,-228.82517464037832,0.0
347.32440570125135,-228.86573498126427,0.0
346.76042375427346,-228.90193464096717,0.0
346.1906489044265,-228.9337240724248,0.0
345.6150362938243,-228.9610533517105,0.0
345.0335560014639,-228.98387284545916,0.0
344.4461932106653,-229.00213387111285,0.0
343.85294836949765,-229.01578934882454,0.0
343.2538373435775,-229.02479444371866,0.0
342.6488915605958,-229.02910719707413,0.0
342.0381581458882,-229.0286891448788,0.0
341.4217000483536,-229.02350592209984,0.0
340.7995961559966,-229.01352785092146,0.0
340.17194140036037,-228.99873051112763,0.0
339.53884684911617,-228.97909529074101,0.0
338.9004397860678,-228.9546099149845,0.0
338.2568637778469,-228.92526895160142,0.0
337.608278726584,-228.89107429054937,0.0
336.9548599081006,-228.85203553288807,0.0
336.2967857306514,-228.8081695196589,0.0
335.6342294550832,-228.75949964040996,0.0
334.9673589459025,-228.70605547381592,0.0
334.2963365764718,-228.64787243854627,0.0
333.62131913783503,-228.58499144817782,0.0
332.9424577515769,-228.517458571304,0.0
332.2598977871066,-228.44532469792676,0.0
331.57377878372614,-228.36864521315806,0.0
330.8842343778301,-228.2874796791957,0.0
330.1913922355588,-228.2018915264842,0.0
329.49537399121346,-228.11194775491447,0.0
328.7962951917224,-228.01771864586885,0.0
328.0942652474311,-227.91927748586647,0.0
327.3893873894815,-227.81670030252195,0.0
326.6817586340217,-227.7100656134868,0.0
325.97146975348915,-227.59945418900745,0.0
325.25860525519175,-227.48494882869608,0.0
324.54324336740814,-227.36663415308237,0.0
323.82545603321887,-227.244596410485,0.0
323.1053089122812,-227.11892329971883,0.0
322.38286139074927,-226.98970380913454,0.0
321.6581665995477,-226.85702807247006,0.0
320.9312714412055,-226.7209872419827,0.0
320.2022166254531,-226.58167337932238,0.0
319.47103671380245,-226.43917936460295,0.0
318.73776017332267,-226.2935988241273,0.0
318.0024094398412,-226.14502607723006,0.0
