X,Y,Z,Speed,RotW,RotX,RotY,RotZ,HarsherRotW,HarsherRotX,HarsherRotY,HarsherRotZ,TireRot
-46.16370303665884,134.7167688015363,0.0,7.005731002778844,0.2899252772331238,0.0,0.0,-0.9570493102073669,0.29131755232810974,0.0,0.0,-0.9566263556480408,-0.3538247981201436
-47.36122135261353,136.49991229021575,0.0,7.005731002778844,0.2899037003517151,0.0,0.0,-0.9570558071136475,0.29130467772483826,0.0,0.0,-0.9566302299499512,-0.0
-48.56386723844966,138.29281044852124,0.0,7.0409892493105195,0.28986337780952454,0.0,0.0,-0.9570679664611816,0.29127976298332214,0.0,0.0,-0.9566377997398376,-0.35560551764194537
-49.77146906236088,140.09517623844854,0.0,7.075136363554765,0.28980696201324463,0.0,0.0,-0.9570850133895874,0.2912437319755554,0.0,0.0,-0.9566487669944763,-0.0017246017295073357
-50.98386146513012,141.90672901594297,0.0,7.108200904776086,0.2897367477416992,0.0,0.0,-0.9571062326431274,0.2911975383758545,0.0,0.0,-0.9566628336906433,-0.35727544396625455
-52.200885311208246,143.72719455960024,0.0,7.140211432238991,0.2896549105644226,0.0,0.0,-0.9571309685707092,0.29114192724227905,0.0,0.0,-0.9566797018051147,-0.0033412950357146753
-53.422387639990575,145.55630509944066,0.0,7.171196505207978,0.28956338763237,0.0,0.0,-0.9571585655212402,0.2910778820514679,0.0,0.0,-0.9566991329193115,-0.3588403466414559
-54.64822161741046,147.3937993456919,0.0,7.201184682947551,0.2894638776779175,0.0,0.0,-0.957188606262207,0.29100602865219116,0.0,0.0,-0.9567208886146545,-0.004855849467006235
-55.878246487964006,149.23942251751384,0.0,7.230204524722221,0.2893580198287964,0.0,0.0,-0.9572205543518066,0.29092732071876526,0.0,0.0,-0.9567447304725647,-0.36030599521593415
-57.1123275272757,151.09292637160695,0.0,7.258284589796488,0.28924721479415894,0.0,0.0,-0.9572539925575256,0.2908422648906708,0.0,0.0,-0.9567705392837524,-0.0062740345717672286
-58.35033599531094,152.95406923064306,0.0,7.285453437434858,0.2891327738761902,0.0,0.0,-0.9572885036468506,0.29075172543525696,0.0,0.0,-0.9567980170249939,-0.361678159238074
-59.59214909033673,154.82261601146277,0.0,7.311739626901833,0.28901585936546326,0.0,0.0,-0.9573237299919128,0.29065626859664917,0.0,0.0,-0.95682692527771,-0.007601619898382206
-60.837649903727765,156.69833825298477,0.0,7.33717171746192,0.2888975441455841,0.0,0.0,-0.9573594331741333,0.2905564606189728,0.0,0.0,-0.9568571448326111,-0.3629626082562602
-62.08672737571129,158.5810141437734,0.0,7.361778268379622,0.28877881169319153,0.0,0.0,-0.9573951959609985,0.29045289754867554,0.0,0.0,-0.9568884968757629,-0.008844374995235826
-63.33927625213993,160.47042854921716,0.0,7.385587838919444,0.28866058588027954,0.0,0.0,-0.9574308395385742,0.2903464436531067,0.0,0.0,-0.9569207429885864,-0.3641651118188775
-64.59519704237732,162.36637303826777,0.0,7.40862898834589,0.2885436415672302,0.0,0.0,-0.9574660658836365,0.2902373969554901,0.0,0.0,-0.956953763961792,-0.010008069410712861
-65.85439597837836,164.26864590969396,0.0,7.430930275923466,0.2884286642074585,0.0,0.0,-0.957500696182251,0.29012635350227356,0.0,0.0,-0.9569873213768005,-0.3652914394743107
-67.11678497504167,166.17705221780827,0.0,7.452520260916673,0.2883162796497345,0.0,0.0,-0.9575345516204834,0.2900138199329376,0.0,0.0,-0.9570213556289673,-0.01109847269319797
-68.38228159190791,168.09140379762263,0.0,7.473427502590021,0.28820717334747314,0.0,0.0,-0.9575673341751099,0.2899002432823181,0.0,0.0,-0.9570556282997131,-0.36634736077094454
-69.65080899627444,170.01151928939424,0.0,7.4936805602080065,0.28810185194015503,0.0,0.0,-0.9575989842414856,0.2897862195968628,0.0,0.0,-0.9570900201797485,-0.012121354391075922
-70.92229592779384,171.9372241625239,0.0,7.513307993035141,0.28800085186958313,0.0,0.0,-0.9576293230056763,0.2896721065044403,0.0,0.0,-0.9571245312690735,-0.36733864525716353
-72.1966766646189,173.86835073877003,0.0,7.5323383603359275,0.28790462017059326,0.0,0.0,-0.9576582908630371,0.2895582318305969,0.0,0.0,-0.9571589231491089,-0.013082484052731769
-73.47389099115554,175.80473821474405,0.0,7.550800221374868,0.28781357407569885,0.0,0.0,-0.9576857089996338,0.289445161819458,0.0,0.0,-0.9571930766105652,-0.3682710624813525
