X,Y,Z,Speed,RotW,RotX,RotY,RotZ,HarsherRotW,HarsherRotX,HarsherRotY,HarsherRotZ,TireRot
-46.16370309801699,134.7167684710934,0.0,6.915142470714376,0.28817421197891235,0.0,0.0,-0.9575780034065247,0.2881016135215759,0.0,0.0,-0.9575998187065125,-0.3492496197330493
-47.343497612582915,136.5000373440824,0.0,6.915142470714376,0.28817540407180786,0.0,0.0,-0.9575775861740112,0.2881021797657013,0.0,0.0,-0.9575996398925781,-0.0
-48.52942412310466,138.29247980614687,0.0,6.951205681941753,0.2881776988506317,0.0,0.0,-0.9575768709182739,0.288103312253952,0.0,0.0,-0.9575992822647095,-0.3510709940374622
-49.721281850258386,140.09379100108802,0.0,6.986084187126995,0.28818097710609436,0.0,0.0,-0.9575758576393127,0.2881050705909729,0.0,0.0,-0.9575987458229065,-0.001761540665921324
-50.9188753279234,141.9036741619633,0.0,7.019808770084921,0.28818511962890625,0.0,0.0,-0.9575746059417725,0.2881071865558624,0.0,0.0,-0.957598090171814,-0.3527742558030141
-52.12201440076909,143.72184060601765,0.0,7.052410214630357,0.2881900370121002,0.0,0.0,-0.9575731158256531,0.28810998797416687,0.0,0.0,-0.9575971961021423,-0.003408078269226178
-53.33051422186622,145.54800972959643,0.0,7.083919304578117,0.2881956696510315,0.0,0.0,-0.9575714468955994,0.2881131172180176,0.0,0.0,-0.9575962424278259,-0.3543656239821939
-54.544195250328904,147.3819090030532,0.0,7.114366823743025,0.2882019877433777,0.0,0.0,-0.9575694799423218,0.2881166934967041,0.0,0.0,-0.95759516954422,-0.004945831762403319
-55.76288324899386,149.22327396566328,0.0,7.143783555939904,0.28820887207984924,0.0,0.0,-0.9575673937797546,0.28812074661254883,0.0,0.0,-0.9575939774513245,-0.3558513175274908
-56.986409282142674,151.0718482205564,0.0,7.172200284983571,0.28821632266044617,0.0,0.0,-0.9575651288032532,0.2881251871585846,0.0,0.0,-0.9575926661491394,-0.006381020097942114
-58.21460971327307,152.92738342967706,0.0,7.199647794688846,0.2882242202758789,0.0,0.0,-0.9575627446174622,0.2881299555301666,0.0,0.0,-0.9575912356376648,-0.35723755539139357
-59.44732620292441,154.78963930878587,0.0,7.226156868870552,0.28823256492614746,0.0,0.0,-0.9575602412223816,0.2881351113319397,0.0,0.0,-0.9575896859169006,-0.0077198622283312646
-60.684405706563005,156.65838362251029,0.0,7.251758291343505,0.28824129700660706,0.0,0.0,-0.9575576186180115,0.2881406843662262,0.0,0.0,-0.9575879573822021,-0.35853055652639115
-61.925700472532085,158.53339217945486,0.0,7.276482845922532,0.2882503271102905,0.0,0.0,-0.9575549364089966,0.28814661502838135,0.0,0.0,-0.9575861692428589,-0.008968577106059916
