X,Y,Z,Speed,RotW,RotX,RotY,RotZ,HarsherRotW,HarsherRotX,HarsherRotY,HarsherRotZ,TireRot
-45.099999183534756,133.29999921523017,0.0,7.108810743313563,0.29152190685272217,0.0,0.0,-0.9565641283988953,0.29245373606681824,0.0,0.0,-0.9562796950340271,-0.3590308456218971
-46.355837729190064,135.16071621432238,0.0,7.108810743313563,0.2915067672729492,0.0,0.0,-0.956568717956543,0.29244565963745117,0.0,0.0,-0.9562821388244629,-0.0
-47.61280037090041,137.02445899050366,0.0,7.126396758866409,0.29147812724113464,0.0,0.0,-0.9565774202346802,0.29243004322052,0.0,0.0,-0.9562869071960449,-0.3599190282255762
-48.8710050559479,138.89139324208068,0.0,7.144558798838159,0.291437566280365,0.0,0.0,-0.9565897583961487,0.29240721464157104,0.0,0.0,-0.9562938809394836,-0.0009172747460480246
-50.13056365131656,140.76167580066934,0.0,7.1632633549014155,0.2913864254951477,0.0,0.0,-0.9566053152084351,0.292377769947052,0.0,0.0,-0.9563028216362,-0.36086370277422547
-51.391582012543765,142.63545468766986,0.0,7.18247691872879,0.29132595658302307,0.0,0.0,-0.9566236734390259,0.2923419773578644,0.0,0.0,-0.9563137292861938,-0.0018876567575315528
-52.65416005097871,144.5128691693535,0.0,7.202165981992897,0.29125726222991943,0.0,0.0,-0.9566445350646973,0.2923002541065216,0.0,0.0,-0.9563264846801758,-0.3618580999087764
-53.91839179944245,146.39404981055492,0.0,7.22229703636634,0.29118138551712036,0.0,0.0,-0.9566676020622253,0.2922530472278595,0.0,0.0,-0.9563409090042114,-0.0029043766753822364
-55.18436547627886,148.27911852695868,0.0,7.2428365735217355,0.2910991907119751,0.0,0.0,-0.9566925764083862,0.29220080375671387,0.0,0.0,-0.9563568234443665,-0.36289545027015996
-56.45216354778213,150.16818863596708,0.0,7.263751085131694,0.2910115122795105,0.0,0.0,-0.9567192196846008,0.2921436131000519,0.0,0.0,-0.9563742876052856,-0.003960665140531672
-57.72186278898238,152.06136490613173,0.0,7.285007062868816,0.29091912508010864,0.0,0.0,-0.95674729347229,0.2920820713043213,0.0,0.0,-0.9563930630683899,-0.3639689844993075
