X,Y,Z,Speed,RotW,RotX,RotY,RotZ,HarsherRotW,HarsherRotX,HarsherRotY,HarsherRotZ,TireRot
-45.0999994555492,133.30000037732546,0.0,6.480875429390755,0.2943726181983948,0.0,0.0,-0.9556907415390015,0.2967403829097748,0.0,0.0,-0.9549581408500671,-0.3273169408783209
-46.234269363921904,134.9478914955431,0.0,6.480875429390755,0.29433444142341614,0.0,0.0,-0.9557024836540222,0.2967199385166168,0.0,0.0,-0.9549644589424133,-0.0
-47.365088791821506,136.59380297182975,0.0,6.469196618011627,0.2942625880241394,0.0,0.0,-0.9557245373725891,0.2966802418231964,0.0,0.0,-0.9549767971038818,-0.3267271019197791
-48.494849293864,138.2411590944389,0.0,6.471049870819941,0.2941611409187317,0.0,0.0,-0.9557557106018066,0.2966228127479553,0.0,0.0,-0.9549945592880249,-9.359862668256724e-05
-49.62568327043415,139.89303023557258,0.0,6.485014308055063,0.2940336763858795,0.0,0.0,-0.9557948708534241,0.2965487539768219,0.0,0.0,-0.9550174474716187,-0.32743237652761353
-50.75946587570839,141.55213150538313,0.0,6.509669049956354,0.29388338327407837,0.0,0.0,-0.9558409452438354,0.2964589595794678,0.0,0.0,-0.955045223236084,-0.001338787611596226
-51.8978168216571,143.220821479731,0.0,6.543593216763183,0.293713241815567,0.0,0.0,-0.9558930993080139,0.296354740858078,0.0,0.0,-0.9550774693489075,-0.32914571828553424
-53.04210209807222,144.90110098757512,0.0,6.585365928714909,0.2935257852077484,0.0,0.0,-0.9559504985809326,0.2962368130683899,0.0,0.0,-0.95511394739151,-0.0034485205384510165
-54.19343562426303,146.59461194698312,0.0,6.633566306050895,0.293323278427124,0.0,0.0,-0.956012487411499,0.2961060702800751,0.0,0.0,-0.955154299736023,-0.3315800807772507
-55.35268084399207,148.30263624162916,0.0,6.6867734690105065,0.29310786724090576,0.0,0.0,-0.9560784101486206,0.2959635257720947,0.0,0.0,-0.9551982879638672,-0.006135750990956701
-56.52045227147281,150.02609463229624,0.0,6.74356653783311,0.29288142919540405,0.0,0.0,-0.9561476111412048,0.29580992460250854,0.0,0.0,-0.9552456140518188,-0.3344484175864731
-57.69711699282021,151.7655457003245,0.0,6.802524632758066,0.2926456928253174,0.0,0.0,-0.9562195539474487,0.2956458330154419,0.0,0.0,-0.9552961587905884,-0.009113432552823153
-58.882796124236314,153.52118482213825,0.0,6.862226874024738,0.2924022078514099,0.0,0.0,-0.9562938213348389,0.2954721748828888,0.0,0.0,-0.9553495645523071,-0.33746368229691104
-60.077366225438716,155.29284317594352,0.0,6.921252381872492,0.29215237498283386,0.0,0.0,-0.9563699960708618,0.2952897548675537,0.0,0.0,-0.9554057121276855,-0.012094518807760246
