X,Y,Z,Speed
328.2628430532452,-97.02191288255173,0.0,12.315098014680853
328.20784524122644,-97.96845380009269,0.0,12.282566123215306
328.1575191248712,-98.91167023271599,0.0,12.253905416821283
328.1120696046015,-99.8516699993517,0.0,12.227565000206493
328.0717069061383,-100.78844202862723,0.0,12.201993978078642
328.03664364662217,-101.72185708397687,0.0,12.175641455145431
328.0070914576461,-102.65166863170761,0.0,12.146956536114574
327.9832571738816,-103.57751384934298,0.0,12.114388325693774
327.9653382194327,-104.49893824622957,0.0,12.076693880119906
327.95351778647114,-105.41549848339642,0.0,12.033967430060951
327.9479641373257,-106.32679015082674,0.0,11.986666056793492
327.948831021542,-107.23244770076143,0.0,11.935246848438695
327.95625823865544,-108.13214433362334,0.0,11.880166893117735
327.9703723417559,-109.02559183850558,0.0,11.821883278951793
327.99128747647325,-109.91254038980878,0.0,11.760853094062046
328.01910634967487,-110.79277830173879,0.0,11.697533426569663
328.0539213219265,-111.66613174246429,0.0,11.632381364595824
328.0958156176696,-112.53246440978847,0.0,11.565853996261707
328.1448646470579,-113.39167717020162,0.0,11.498408409688484
328.20113743351493,-114.24370766316508,0.0,11.430501692997336
328.2646981412958,-115.08852987241937,0.0,11.362590934309432
328.33560769766177,-115.92615366602321,0.0,11.295133221745957
328.41392539214877,-116.75662317215037,0.0,11.228570282548123
328.49970858181405,-117.57999762608817,0.0,11.163090630606682
328.5930117684753,-118.39633585633474,0.0,11.09867516646174
328.6938866992347,-119.2056957811266,0.0,11.035298662631496
328.80238249282377,-120.00813436345243,0.0,10.972935891634163
328.91854575576554,-120.80370756939763,0.0,10.911561625987934
329.0424206887038,-121.5924703297063,0.0,10.85115063821103
329.174049183231,-122.3744765044523,0.0,10.791677700821644
329.31347090953665,-123.14977885071463,0.0,10.733117586337983
329.4607233951846,-123.91842899315805,0.0,10.675445067278252
329.6158420953115,-124.68047739742146,0.0,10.61863491616066
329.77886045453386,-125.43597334622247,0.0,10.562661905503406
329.949809960833,-126.18496491808934,0.0,10.507500807824696
330.1287201916815,-126.92749896863444,0.0,10.453126395642736
330.3156188526626,-127.66362111428809,0.0,10.399513441475731
330.51053180882366,-128.39337571841293,0.0,10.346636717841886
330.71348310899765,-129.11680587972387,0.0,10.294470997259406
330.92449500331605,-129.83395342293954,0.0,10.242991052246495
331.1435879541289,-130.54485889159588,0.0,10.192171655321355
331.3707806405415,-131.24956154295302,0.0,10.1419875790022
331.6060899567666,-131.948099344931,0.0,10.092413595807223
331.849531004487,-132.6405089750103,0.0,10.04342447825464
332.1011170794167,-133.3268258210363,0.0,9.994994998862648
332.36085965223884,-134.00708398386888,0.0,9.947099930149452
332.6287683441004,-134.68131628182022,0.0,9.89971404463326
332.90485089682994,-135.34955425682415,0.0,9.852812114832277
333.1891131380452,-136.01182818228457,0.0,9.806368913264706
333.4815589413133,-136.66816707255003,0.0,9.76035921244875
333.7821901815156,-137.31859869396288,0.0,9.714757784902618
334.0910066855747,-137.96314957743516,0.0,9.669539403144519
334.40798886251525,-138.60184503250002,0.0,9.624678839692644
334.73300802011175,-139.23470916279427,0.0,9.580150867065209
335.06589556692245,-139.86176488292264,0.0,9.535930257780414
335.4064850307958,-140.48303393666004,0.0,9.491991784356467
335.7546119825399,-141.09853691644616,0.0,9.44831021931157
336.11011403124814,-141.70829354830704,0.0,9.404864419675285
336.4728322081564,-142.3123252049669,0.0,9.361672045884827
336.8426118739743,-142.91065623484178,0.0,9.318772206172792
337.2193028714571,-143.5033138973116,0.0,9.276204234865958
337.60275966499734,-144.09032828222217,0.0,9.234007466291105
337.9928414755854,-144.6717322284288,0.0,9.19222123477502
338.3894124112676,-145.24756124142735,0.0,9.150884874644484
338.7923415932385,-145.8178534101134,0.0,9.110037720226279
339.2015032776972,-146.38264932270496,0.0,9.069719105847184
339.61677697360943,-146.9419919818627,0.0,9.029968365833984
340.038047556512,-147.49592671903363,0.0,8.990824834513461
340.46520537850034,-148.04450110804186,0.0,8.952327846212395
340.89814637454293,-148.58776487794424,0.0,8.91451673525757
341.3367721652657,-149.1257698251638,0.0,8.877430835975769
341.7809901563508,-149.65856972490877,0.0,8.841109482693767
342.23071363469643,-150.18622024187968,0.0,8.805592009738355
342.6858618614847,-150.70877884026174,0.0,8.77091775143631
343.14636016230486,-151.2263046929944,0.0,8.737126042114415
343.6121400144803,-151.73885859030304,0.0,8.704256216099457
344.08313913174663,-152.246502847474,0.0,8.672347607718214
344.5593015464319,-152.7493012118466,0.0,8.641439551297463
345.0405776892863,-153.24731876899025,0.0,8.61157138116399
345.52692446710864,-153.7406218480289,0.0,8.582782431644581
346.01830533832253,-154.22927792606782,0.0,8.555112037066014
346.5146903866436,-154.7133555316735,0.0,8.528599531755072
347.0160563929928,-155.19292414734713,0.0,8.503284250038536
347.5223869057958,-155.66805411092943,0.0,8.479205526243188
348.0336723098186,-156.13881651586547,0.0,8.456402694695814
348.5499098936815,-156.60528311025126,0.0,8.434915089723194
349.0711039161971,-157.06752619457802,0.0,8.414782045652103
349.59726567167144,-157.5256185180813,0.0,8.396042896809334
350.1284132378194,-157.97963290552696,0.0,8.3787320131569
350.66456522197706,-158.4296380356107,0.0,8.362806850890713
351.2056361032513,-158.87569526245323,0.0,8.348164282070481
351.75136724268333,-159.31785869281768,0.0,8.334699538737809
352.3014827314204,-159.75617535645432,0.0,8.322307852934305
352.85570521997795,-160.1906853798916,0.0,8.310884456701578
353.41375521115447,-160.6214221637734,0.0,8.30032458208123
353.9753504180282,-161.0484125638363,0.0,8.290523461114867
354.540205186016,-161.47167707561195,0.0,8.281376325844096
355.10802997810526,-161.89123002292976,0.0,8.272778408310526
355.67853092249555,-162.30707975028636,0.0,8.26462494055576
356.2514094219892,-162.71922881913446,0.0,8.256811154621403
356.826361824558,-163.12767420813154,0.0,8.249232282549062
357.4030791545853,-163.5324075173748,0.0,8.241783556380346
357.98124690433895,-163.93341517663217,0.0,8.234360208156858
358.5605448852699,-164.33067865756328,0.0,8.226857469920205
359.140647138758,-164.72417468990625,0.0,8.219170573711988
359.72122190592864,-165.11387548158532,0.0,8.21119475157382
360.3019316561637,-165.49974894267703,0.0,8.202825235547309
360.88243317390305,-165.8817589131472,0.0,8.193957257674052
361.4623777032924,-166.25986539425122,0.0,8.184486049995659
362.04141115018496,-166.6340247834642,0.0,8.174306844553739
362.61917434092703,-167.00419011278305,0.0,8.163314873389895
363.1953033372812,-167.37031129021602,0.0,8.151405368545733
363.7694298067312,-167.73233534424784,0.0,8.13847356206286
364.3411814473079,-168.0902066710387,0.0,8.124414685982881
364.9101824659361,-168.44386728408762,0.0,8.109123972347403
365.47605410916526,-168.79325706605778,0.0,8.092496653198037
366.03841524498455,-169.13831402242948,0.0,8.074427960576376
366.59688299425136,-169.47897453661525,0.0,8.054813126524037
367.1510734100757,-169.81517362613414,0.0,8.033547383082624
367.70060262849154,-170.14684649580602,0.0,8.010525962293741
368.2451253923461,-170.4740439082393,0.0,7.9856440961989925
368.78436460022493,-170.79702006191968,0.0,7.9587970168399895
369.3180499005096,-171.11604302636306,0.0,7.9298799562583335
369.84591120736286,-171.43137252230366,0.0,7.898788146495635
370.3676793229699,-171.7432592649821,0.0,7.865416819593495
370.8830866773341,-172.0519443225232,0.0,7.829662756732871
371.39187374472306,-172.35766184290188,0.0,7.791511446848057
371.89379816842467,-172.6606434851395,0.0,7.751083491437767
372.3886354999099,-172.96111797519586,0.0,7.708510840298165
372.8761791314295,-173.25931031297458,0.0,7.6639254432254225
373.35624017915933,-173.55544108055534,0.0,7.617459250015705
373.8286473185302,-173.84972584994378,0.0,7.569244210465186
374.29324657351185,-174.14237468827278,0.0,7.519412274370029
374.74990106173954,-174.4335917580735,0.0,7.4680953915264086
375.1984906974669,-174.7235750099507,0.0,7.415425511730488
375.638911854418,-175.01251596474555,0.0,7.36153458477844
376.0710769906637,-175.30059958205416,0.0,7.306554560466432
376.4949142377064,-175.5880042117864,0.0,7.2506173885906335
376.9103669559769,-175.8749016252995,0.0,7.193855018947211
377.317393258967,-176.1614571225205,0.0,7.136399401332336
377.71596550821494,-176.4478297113865,0.0,7.078382485542177
378.1060697813425,-176.73417235586984,0.0,7.019936221372902
