X,Y,Z,Speed,RotW,RotX,RotY,RotZ,HarsherRotW,HarsherRotX,HarsherRotY,HarsherRotZ,TireRot
-148.44310980067274,-11.366469951505914,0.0,7.757932011585352,0.4285354018211365,0.0,0.0,-0.9035249948501587,0.4289623200893402,0.0,0.0,-0.9033223986625671,-0.39181474805986627
-150.29268895602084,-9.858353130763982,0.0,7.757932011585352,0.4285285770893097,0.0,0.0,-0.9035282135009766,0.42895856499671936,0.0,0.0,-0.9033241271972656,-0.0
-152.1484138516564,-8.344702115597737,0.0,7.784803814703514,0.428515762090683,0.0,0.0,-0.9035342931747437,0.42895135283470154,0.0,0.0,-0.9033275842666626,-0.39317190983351075
-154.00994369459002,-6.825799254690835,0.0,7.810236961660318,0.4284976124763489,0.0,0.0,-0.9035428762435913,0.42894068360328674,0.0,0.0,-0.9033326506614685,-0.0012845023715558068
-155.8769510692786,-5.3019165295684685,0.0,7.834286435059706,0.4284748435020447,0.0,0.0,-0.9035536050796509,0.428926944732666,0.0,0.0,-0.903339147567749,-0.3943865297021667
-157.74912192226915,-3.773315536224105,0.0,7.857007217505617,0.4284480810165405,0.0,0.0,-0.9035662412643433,0.42891037464141846,0.0,0.0,-0.9033470153808594,-0.0024320166365008333
-159.62615554704138,-2.240247466986152,0.0,7.8784542916019955,0.42841777205467224,0.0,0.0,-0.9035806059837341,0.42889106273651123,0.0,0.0,-0.90335613489151,-0.39546971526258984
-161.50776456907744,-0.7029530926607267,0.0,7.898682639952769,0.4283844828605652,0.0,0.0,-0.9035964012145996,0.42886924743652344,0.0,0.0,-0.9033665060997009,-0.0034536503915904015
-163.39367493118758,0.838337255015503,0.0,7.917747245161887,0.4283486306667328,0.0,0.0,-0.9036133289337158,0.42884522676467896,0.0,0.0,-0.903377890586853,-0.3964325741115352
-165.28362587911965,2.3834037005805833,0.0,7.935703089833286,0.4283106029033661,0.0,0.0,-0.903631329536438,0.42881903052330017,0.0,0.0,-0.9033903479576111,-0.004360511233580222
-167.17736994747543,3.932036841680901,0.0,7.9526051565709075,0.42827072739601135,0.0,0.0,-0.9036502242088318,0.42879098653793335,0.0,0.0,-0.903403639793396,-0.3972862138457586
-169.07467294595756,5.484037765505498,0.0,7.96850842797869,0.42822936177253723,0.0,0.0,-0.9036698341369629,0.4287611246109009,0.0,0.0,-0.9034177660942078,-0.005163706759225728
-170.9753139459694,7.03921806479535,0.0,7.983467886660571,0.4281867742538452,0.0,0.0,-0.903689980506897,0.4287296533584595,0.0,0.0,-0.9034326672554016,-0.3980417420620152
-172.87908526758616,8.597399853403681,0.0,7.997538515220494,0.4281432330608368,0.0,0.0,-0.9037105441093445,0.4286966919898987,0.0,0.0,-0.9034483432769775,-0.005874344565282463
-174.7857924669171,10.158415781385338,0.0,8.010775296262398,0.42809897661209106,0.0,0.0,-0.9037314653396606,0.42866250872612,0.0,0.0,-0.9034644961357117,-0.3987102663570609
-176.6952543238751,11.722109049594883,0.0,8.023233212390224,0.4280542731285095,0.0,0.0,-0.9037526845932007,0.4286271035671234,0.0,0.0,-0.9034812450408936,-0.006503532248505972
-178.60730283036938,13.288333423774716,0.0,8.034967246207906,0.4280092716217041,0.0,0.0,-0.9037739634513855,0.42859065532684326,0.0,0.0,-0.9034985303878784,-0.39930289432765087
-180.52178317893555,14.856953248116236,0.0,8.046032380319385,0.42796412110328674,0.0,0.0,-0.9037953615188599,0.42855316400527954,0.0,0.0,-0.9035162925720215,-0.00706237740565141
-182.4385537518156,16.42784345827824,0.0,8.056483597328608,0.42791903018951416,0.0,0.0,-0.9038166999816895,0.42851483821868896,0.0,0.0,-0.9035344123840332,-0.3998307335705409
-184.357486110501,18.000889593848658,0.0,8.066375879839505,0.4278741478919983,0.0,0.0,-0.9038379788398743,0.42847582697868347,0.0,0.0,-0.9035528898239136,-0.007561987633474487
-186.27846498574823,19.57598781023645,0.0,8.075764210456022,0.4278295636177063,0.0,0.0,-0.9038590788841248,0.42843636870384216,0.0,0.0,-0.903571605682373,-0.4003048916824862
-188.20138826807707,21.153044889982336,0.0,8.084703571782097,0.42778539657592773,0.0,0.0,-0.9038800001144409,0.4283963441848755,0.0,0.0,-0.9035905599594116,-0.008013470528730804
-190.1261669987603,22.73197825347749,0.0,8.09324894642167,0.42774179577827454,0.0,0.0,-0.903900682926178,0.4283560514450073,0.0,0.0,-0.9036096334457397,-0.4007364762602425
-192.05272536131343,24.31271596908121,0.0,8.101455316978683,0.4276987910270691,0.0,0.0,-0.9039210081100464,0.4283154308795929,0.0,0.0,-0.9036288857460022,-0.008427933688175793
-193.98100067348952,25.89519676262876,0.0,8.109377666057068,0.42765653133392334,0.0,0.0,-0.9039410352706909,0.42827457189559937,0.0,0.0,-0.9036482572555542,-0.40113659490056497
-195.91094337978825,27.47937002632186,0.0,8.117070976260774,0.4276150166988373,0.0,0.0,-0.903960645198822,0.4282335638999939,0.0,0.0,-0.903667688369751,-0.008816484708564998
-197.84251704448272,29.06519582699524,0.0,8.124590230193732,0.42757442593574524,0.0,0.0,-0.9039798378944397,0.4281925559043884,0.0,0.0,-0.903687059879303,-0.4015163552002093
-199.7756983451693,30.652644913752816,0.0,8.13199041045989,0.42753472924232483,0.0,0.0,-0.903998613357544,0.42815160751342773,0.0,0.0,-0.903706431388855,-0.009190231186653797
-201.71047706684683,32.241698724968316,0.0,8.139326499663184,0.4274960160255432,0.0,0.0,-0.90401691198349,0.42811065912246704,0.0,0.0,-0.903725802898407,-0.4018868647559313
-203.6468560965272,33.83234939464517,0.0,8.146653480407549,0.42745837569236755,0.0,0.0,-0.9040347337722778,0.4280698299407959,0.0,0.0,-0.903745174407959,-0.009560280719197456
-205.58485141838165,35.42459975813104,0.0,8.154026335296937,0.4274218678474426,0.0,0.0,-0.9040519595146179,0.4280293583869934,0.0,0.0,-0.9037643074989319,-0.4022592311644862
-207.52449201059227,37.018463275959974,0.0,8.16149963104598,0.42738649249076843,0.0,0.0,-0.9040687084197998,0.4279892146587372,0.0,0.0,-0.9037833213806152,-0.00993771989844211
-209.46581434551888,38.61395952086025,0.0,8.169104806023766,0.42735227942466736,0.0,0.0,-0.9040848612785339,0.4279493987560272,0.0,0.0,-0.9038021564483643,-0.4026433309108389
-211.40885411015486,40.21110737463601,0.0,8.1768384614321,0.4273192584514618,0.0,0.0,-0.9041004776954651,0.4279100000858307,0.0,0.0,-0.903820812702179,-0.010328308555428711
-213.35364552263152,41.809924463851324,0.0,8.184694316937781,0.4272875189781189,0.0,0.0,-0.9041154980659485,0.4278709888458252,0.0,0.0,-0.9038392901420593,-0.4030400912899138
-215.30022133355286,43.4104271582382,0.0,8.19266609220762,0.42725712060928345,0.0,0.0,-0.9041299223899841,0.42783260345458984,0.0,0.0,-0.903857409954071,-0.010730923468046827
-217.2486128272728,45.01263056917385,0.0,8.200747506908423,0.42722800374031067,0.0,0.0,-0.9041436314582825,0.4277946949005127,0.0,0.0,-0.9038753509521484,-0.40344824354753006
-219.19884982311393,46.616548548228316,0.0,8.208932280706994,0.42720019817352295,0.0,0.0,-0.9041567444801331,0.42775747179985046,0.0,0.0,-0.9038929343223572,-0.011144295882116129
-221.15096067652763,48.222193685782386,0.0,8.217214133270144,0.4271737337112427,0.0,0.0,-0.9041692018508911,0.4277210235595703,0.0,0.0,-0.9039101600646973,-0.40386651892950726
-223.1049722801957,49.82957730971636,0.0,8.225586784264674,0.427148699760437,0.0,0.0,-0.9041810035705566,0.42768532037734985,0.0,0.0,-0.9039270877838135,-0.011567157043456067
-225.06091006507268,51.438709484170076,0.0,8.234043953357396,0.42712506651878357,0.0,0.0,-0.9041922092437744,0.42765021324157715,0.0,0.0,-0.9039437174797058,-0.40429364868166495
-227.01879800136774,53.049599008374656,0.0,8.24257936021511,0.42710280418395996,0.0,0.0,-0.9042027592658997,0.4276159107685089,0.0,0.0,-0.9039599299430847,-0.01199823819788609
-228.97865859946867,54.66225341555647,0.0,8.251186724504631,0.42708200216293335,0.0,0.0,-0.9042125940322876,0.4275825619697571,0.0,0.0,-0.9039756655693054,-0.4047283640498225
-230.94051291080305,56.276678971913825,0.0,8.259859765892756,0.4270627200603485,0.0,0.0,-0.9042217135429382,0.4275500774383545,0.0,0.0,-0.9039910435676575,-0.012436270591225818
-232.9043805286401,57.89288067566658,0.0,8.268592204046296,0.42704489827156067,0.0,0.0,-0.9042301177978516,0.4275185465812683,0.0,0.0,-0.9040059447288513,-0.40516939627979925
-234.8702795888314,59.51086225617987,0.0,8.27737775863206,0.42702850699424744,0.0,0.0,-0.9042378664016724,0.4274878203868866,0.0,0.0,-0.9040204882621765,-0.012879985469294641
-236.8382267704889,61.13062617316162,0.0,8.28621014931685,0.4270136058330536,0.0,0.0,-0.9042448997497559,0.4274581968784332,0.0,0.0,-0.9040344953536987,-0.40561547661741487
-238.8082372966014,62.752173615935085,0.0,8.295083095767476,0.4270001947879791,0.0,0.0,-0.904251217842102,0.42742955684661865,0.0,0.0,-0.9040480852127075,-0.013328114077912179
-240.7803249345893,64.37550450278671,0.0,8.30399031765074,0.4269883334636688,0.0,0.0,-0.9042568206787109,0.42740198969841003,0.0,0.0,-0.9040610790252686,-0.40606533630848884
-242.75450199679454,66.00061748038979,0.0,8.31292553463345,0.4269779920578003,0.0,0.0,-0.9042617082595825,0.4273754358291626,0.0,0.0,-0.9040735960006714,-0.013779387662897491
-244.73077934090867,67.6275099233046,0.0,8.321882466382416,0.42696917057037354,0.0,0.0,-0.9042658805847168,0.4273499846458435,0.0,0.0,-0.904085636138916,-0.4065177065988407
-246.70916637033565,69.25617793355549,0.0,8.330854832564441,0.4269619286060333,0.0,0.0,-0.904269278049469,0.4273257255554199,0.0,0.0,-0.9040971398353577,-0.014232537470070417
-248.68967103449125,70.88661634028597,0.0,8.33983635284633,0.4269562363624573,0.0,0.0,-0.9042720198631287,0.4273025393486023,0.0,0.0,-0.9041081070899963,-0.40697131873428966
-250.67229982903672,72.51881869949143,0.0,8.34882074689489,0.4269521236419678,0.0,0.0,-0.9042739868164062,0.42728036642074585,0.0,0.0,-0.9041185975074768,-0.014686294745250239
-252.65705779604718,74.15277729383125,0.0,8.357801734376935,0.42694953083992004,0.0,0.0,-0.9042752385139465,0.4272594153881073,0.0,0.0,-0.9041284918785095,-0.40742490396065556
-254.6439485241141,75.78848313251986,0.0,8.36677303495926,0.42694857716560364,0.0,0.0,-0.9042757153511047,0.4272397458553314,0.0,0.0,-0.9041377902030945,-0.015139390734256575
-256.63297414838127,77.42592595129815,0.0,8.37572836830868,0.4269492030143738,0.0,0.0,-0.9042754173278809,0.42722126841545105,0.0,0.0,-0.9041464924812317,-0.40787719352375756
-258.62413535051405,79.06509421248546,0.0,8.384661454091997,0.42695140838623047,0.0,0.0,-0.9042743444442749,0.42720410227775574,0.0,0.0,-0.9041545987129211,-0.01559055668290893
-260.6174313586004,80.70597510511237,0.0,8.39356601197602,0.4269552230834961,0.0,0.0,-0.9042725563049316,0.4271882474422455,0.0,0.0,-0.9041621088981628,-0.4083269186694153
-262.61285994698517,82.34855454513601,0.0,8.402435761627556,0.42696067690849304,0.0,0.0,-0.9042699933052063,0.4271737337112427,0.0,0.0,-0.9041690230369568,-0.01603852383702692
-264.6104174360343,83.99281717573717,0.0,8.411264422713403,0.4269677400588989,0.0,0.0,-0.9042666554450989,0.42716047167778015,0.0,0.0,-0.9041752815246582,-0.40877281064344795
-266.61009869183164,85.63874636770065,0.0,8.420045714900375,0.42697641253471375,0.0,0.0,-0.9042625427246094,0.42714864015579224,0.0,0.0,-0.9041808843612671,-0.01648202344242955
-268.61189712580574,87.28632421987922,0.0,8.428773357855283,0.4269867241382599,0.0,0.0,-0.9042577147483826,0.4271378815174103,0.0,0.0,-0.9041860103607178,-0.4092136006916756
-270.615804694286,88.93553155974168,0.0,8.43744107124492,0.42699867486953735,0.0,0.0,-0.9042520523071289,0.4271286427974701,0.0,0.0,-0.9041904211044312,-0.016919786744936494
-272.6218118979898,90.58634794400552,0.0,8.446042574736106,0.42701229453086853,0.0,0.0,-0.9042456150054932,0.4271206855773926,0.0,0.0,-0.904194176197052,-0.4096480200599173
-274.6299077814376,92.23875165935517,0.0,8.45457158799564,0.42702755331993103,0.0,0.0,-0.9042384028434753,0.427114337682724,0.0,0.0,-0.9041972160339355,-0.017350544990367534
-276.64007993229757,93.89271972324563,0.0,8.463021830690332,0.42704448103904724,0.0,0.0,-0.9042303562164307,0.4271093010902405,0.0,0.0,-0.9041996002197266,-0.41007479999399266
-278.652314480658,95.54822788479291,0.0,8.471387022486981,0.42706307768821716,0.0,0.0,-0.9042215943336487,0.4271056652069092,0.0,0.0,-0.904201328754425,-0.01777302942454173
-280.6665960982272,97.20525062575078,0.0,8.479660883052402,0.4270833730697632,0.0,0.0,-0.9042119979858398,0.4271034300327301,0.0,0.0,-0.904202401638031,-0.4104926717397209
-282.68290799746234,98.86376116157555,0.0,8.487837132053397,0.4271053075790405,0.0,0.0,-0.9042016267776489,0.4271025061607361,0.0,0.0,-0.9042028784751892,-0.01818597129327887
-284.70123220878514,100.5237316713384,0.0,8.495910660020279,0.42712894082069397,0.0,0.0,-0.9041904211044312,0.4271032512187958,0.0,0.0,-0.9042025208473206,-0.4109004256774422
-286.721550718481,102.18513423534208,0.0,8.503881150962325,0.4271542727947235,0.0,0.0,-0.9041784405708313,0.4271053075790405,0.0,0.0,-0.9042015671730042,-0.018588521340857034
-288.7438457594168,103.84794107555655,0.0,8.511749515407875,0.42718130350112915,0.0,0.0,-0.9041656851768494,0.427109032869339,0.0,0.0,-0.9041998386383057,-0.4112978178211568
-290.7680998104205,105.51212455636372,0.0,8.519516663885838,0.4272099435329437,0.0,0.0,-0.9041521549224854,0.42711398005485535,0.0,0.0,-0.9041975140571594,-0.018980801567016814
-292.7942955956669,107.1776571852946,0.0,8.527183506925125,0.4272403419017792,0.0,0.0,-0.9041377902030945,0.4271206557750702,0.0,0.0,-0.9041943550109863,-0.41168503211607027
-294.8224160840698,108.84451161375898,0.0,8.534750955054637,0.42727240920066833,0.0,0.0,-0.9041226506233215,0.42712879180908203,0.0,0.0,-0.9041905403137207,-0.0193629959169922
