inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
324.6697293525491,-102.60304297322278,13.3,336.28934887535706,-104.4708797208781,13.3,322.6792939159385,-102.40767979172561,13.3,338.2794344978089,-104.66977470651244,13.3
324.4573200768771,-104.76715059126147,13.3,336.069797030585,-106.66765189323912,13.3,322.4652531352786,-104.58919188765205,13.3,338.06213603552123,-106.84253839760602,13.3
324.2641973128652,-106.92896378755609,13.3,335.8773243477831,-108.86033585544169,13.3,322.27038183600666,-106.7718019466422,13.3,337.87196379530087,-109.00666929114881,13.3
324.09402976679246,-109.08777463531594,13.3,335.7168313017554,-111.04798189212619,13.3,322.09845148040733,-108.95485622835803,13.3,337.7136286465466,-111.16112058504221,13.3
323.9504861449379,-111.2428752077503,13.3,335.5932183673058,-113.22964028793302,13.3,321.9532532741213,-111.13770458575945,13.3,337.5918039355008,-113.30484485297049,13.3
323.8372351535807,-113.39355757806852,13.3,335.51138601923856,-115.40436132750268,13.3,321.8385994498413,-113.31969741466482,13.3,337.51112290431627,-115.43680189561843,13.3
323.75794549899985,-115.53911381947985,13.3,335.47623473235774,-117.57119529547556,13.3,321.7583244579808,-115.50018192620746,13.3,337.4761767671136,-117.55596842394623,13.3
323.7162858874745,-117.67883600519363,13.3,335.49266498146744,-119.72919247649209,13.3,321.71628591609175,-117.67849767260911,13.3,337.49151398935265,-119.66134969002006,13.3
323.71592502528364,-119.8120162084191,13.3,335.56557724137156,-121.87740315519268,13.3,321.7163651306908,-119.85397127886357,13.3,337.5616414440369,-121.75199303264283,13.3
323.7605316187064,-121.93794650236558,13.3,335.6998719868744,-124.01487761621775,13.3,321.7624669656964,-122.0259103721753,13.3,337.69102822278217,-123.82700307242422,13.3
323.85377437402195,-124.0559189602424,13.3,335.90044969277983,-126.14066614420771,13.3,321.8585187956372,-124.19359676137476,13.3,337.8841129245096,-125.88555796503016,13.3
323.99932199750924,-126.16522565525881,13.3,336.1722108338921,-128.25381902380303,13.3,322.0084682564482,-126.35627900305289,13.3,338.14531518023864,-127.92692571027642,13.3
324.2008431954474,-128.2651586606241,13.3,336.5200558850152,-130.35338653964413,13.3,322.2162795018863,-128.5131646004703,13.3,338.47905194387954,-129.95047905478688,13.3
324.4620066741155,-130.3550100495476,13.3,336.9488853209532,-132.43841897637137,13.3,322.48592770143256,-130.66341221186227,13.3,338.88975863894154,-131.95570709178492,13.3
324.7864811397926,-132.43407189523853,13.3,337.46359961651024,-134.50796661862523,13.3,322.82139158877874,-132.8061243868254,13.3,339.38191458334427,-133.94222136851644,13.3
325.1779352987578,-134.50163627090626,13.3,338.0690992464902,-136.56107975104607,13.3,323.2266439994627,-134.94034148548107,13.3,339.96005838941267,-135.90971693371768,13.3
325.6400378572902,-136.55699524976012,13.316666666666666,338.77028557320176,-138.59668058688396,13.316666666666666,323.70564052682187,-137.0650375392173,13.316666666666666,340.6279988890478,-137.8558018949726,13.316666666666666
326.1764575216688,-138.59944090500926,13.333333333333332,339.5721049467482,-140.60719937140678,13.333333333333332,324.2623066712798,-139.17911885176517,13.333333333333332,341.3883903442803,-139.76987783536967,13.333333333333332
326.7908629981729,-140.62826530986314,13.349999999999998,340.4795690718051,-142.57563535231535,13.349999999999998,324.9005241379766,-141.28142608152032,13.349999999999998,342.2441981686119,-141.63431492297,13.349999999999998
327.4869229930812,-142.64276053753093,13.366666666666664,341.49769479281974,-144.4842460819893,13.366666666666664,325.6241164576408,-143.3707384297232,13.366666666666664,343.1980998370396,-143.43133455408605,13.366666666666664
328.2682796678197,-144.64215685962202,13.38333333333333,342.63149895424004,-146.31528911280859,13.38333333333333,326.43682688564587,-145.44576167958502,13.38333333333333,344.2524519167132,-145.14374675614815,13.38333333333333
329.13687206275637,-146.62171934949737,13.4,343.8859984005135,-148.05102199715296,13.4,327.34096472756084,-147.50189935574093,13.4,345.4094445482829,-146.7552165199125,13.4
330.0919338460871,-148.5704144460478,13.4,345.26620997608757,-149.67370228740225,13.4,328.3364371020171,-149.5286582467372,13.4,346.67449025938714,-148.25358023501744,13.4
331.132458134136,-150.47664853645514,13.4,346.77476201201665,-151.16967517576262,13.4,329.4230642448699,-151.51490309644495,13.4,348.0655728796503,-149.64199480867043,13.4
332.25743804322764,-152.32882800790117,13.4,348.40266474598667,-152.545168757878,13.4,330.60082508871835,-153.4493785506934,13.4,349.58244734738923,-150.93020342901556,13.4
333.4658666896864,-154.11535924756774,13.4,350.13740103971674,-153.81244778906682,13.4,331.8698659434538,-155.32067315606835,13.4,351.21599008888677,-152.12821334487253,13.4
334.7567371898364,-155.8246486426365,13.4,351.9664529508443,-154.98377840073204,13.4,333.23049984154994,-157.11716539560163,13.4,352.955804339957,-153.24562310592643,13.4
336.129042660002,-157.44510258028936,13.4,353.87730253700704,-156.07142672427665,13.4,334.68318629566573,-158.82694894429235,13.4,354.79049162898576,-154.29207693227647,13.4
337.58177591910254,-158.9651294682777,13.4,355.85743185584226,-157.0876588911037,13.4,336.225774657346,-160.43525210877903,13.4,356.70796729744336,-155.27752368549602,13.4
339.1132547358098,-160.37772400331616,13.4,357.8943229649876,-158.0447410326163,13.4,337.84784211450614,-161.92650768667724,13.4,358.6957401770687,-156.2123299291299,13.4
340.7196840803459,-161.69023522721872,13.4,359.9754579220804,-158.95493928021725,13.4,339.54156669979426,-163.30641573620963,13.4,360.7411269671877,-157.10730541135564,13.4
342.39685668910386,-162.9128128969597,13.4,362.08831878475837,-159.8305197653098,13.4,341.3005598063652,-164.58557502735886,13.4,362.83129833532803,-157.97364567495381,13.4
344.14056529847653,-164.0556067695133,13.4,364.22052306652023,-160.68366548327413,13.4,343.1189070458716,-165.77497130761574,13.4,364.9525093207716,-158.8224303762586,13.4
345.9466026448569,-165.12876660185384,13.4,366.3612804706164,-161.52558222317376,13.4,344.99117892647996,-166.88579975986843,13.4,367.09312641383195,-159.6642919407624,13.4
347.8107614646379,-166.14244215095553,13.416666666666668,368.5008362980975,-162.3668401760153,13.416666666666668,346.9123831218003,-167.92931549652886,13.416666666666668,369.2434007849919,-160.50980006260812,13.416666666666668
349.7288344942124,-167.10678317379265,13.433333333333334,370.62945349034214,-163.21799870605568,13.433333333333334,348.87788646285196,-168.9167244567971,13.433333333333334,371.3936830418241,-161.36976896042293,13.433333333333334
351.69661446997316,-168.0319394273394,13.45,372.737394988729,-164.08961717755193,13.45,350.88332949331544,-169.85911417178585,13.45,373.53437521284997,-162.25527192042063,13.45
353.7098941283133,-168.92806066857003,13.466666666666665,374.81492373463647,-164.992254954761,13.466666666666665,352.9245482973572,-170.7674170575822,13.466666666666665,375.6558935889279,-163.17765590698954,13.466666666666665
355.76446620562564,-169.80529665445886,13.48333333333333,376.8523026694434,-165.93647140193988,13.48333333333333,354.99749126605974,-171.65238881298205,13.48333333333333,377.74860658171343,-164.14855661178643,13.48333333333333
357.855914489753,-170.67373649592636,13.5,378.8397947345281,-166.9328258833456,13.5,357.0975540944769,-172.52438219699306,13.5,379.80274163759555,-165.17990453260768,13.5
359.9747570816778,-171.54199901890078,13.5,380.76766287126935,-167.9918777632351,13.5,359.21511514542203,-173.3921190497857,13.5,381.80825634829193,-166.2839066816362,13.5
362.10629767375224,-172.41718959872316,13.5,382.62617002104554,-169.12418640586534,13.5,361.33563077731566,-174.26274440276902,13.5,383.7546744258728,-167.47298144939097,13.5
364.2356012576171,-173.3063443292958,13.5,384.4055791629116,-170.34031105878142,13.5,363.4441233845485,-175.1430704320239,13.5,385.6288854357077,-168.75805894140643,13.5
366.3477328249128,-174.21649930452114,13.5,386.09704332738477,-171.64805380084374,13.5,365.5254145997871,-176.03962649060173,13.5,387.4135886872882,-170.14249466373994,13.5
